Company_ID,Environmental_Score,Social_Score,Governance_Score,Overall_ESG_Score,Carbon_Emission_Reduction,Renewable_Energy_Adoption,Employee_Satisfaction,Board_Diversity,Regulatory_Compliance,Simulated_ESG_Impact_Score
245,21.236529322309394,80.88191927543991,88.45568750700315,60.9386663138968,-1.7544054433666894,71.72618758657563,75.69268451270138,28.451195974244413,33.29502469623733,106.46124262843173
246,94.26548500701803,70.09762573051323,61.71565512348715,74.38621586641312,8.694598309766018,58.20701311242236,60.67162019700039,4.706119787694741,66.94120642536434,118.95797933418099
247,54.254731865385146,30.499590214591006,25.091272742931388,38.65069502776002,-4.982418002185995,79.78046813410725,16.678733518367416,66.85466951139854,21.61358123109207,78.12951529048576
248,97.33238552349357,22.602094359300153,86.50988115085678,67.5907384732077,-7.591053200068691,86.43662664559733,79.74205539416643,86.27707774592255,59.08719229742585,129.45815857318854
249,97.08959816714022,93.66782782525495,67.91828065417684,92.30441883193338,1.690862265189164,45.68880717372669,72.01113335149458,16.290265447739404,91.32059618141723,135.0893742658254
250,88.24075643738881,69.33202516165905,29.19463976476535,68.17536053491129,9.386436245683576,47.51083649318354,8.613577154903629,81.24136576239005,79.78023722086077,109.02778513460943
251,43.55591136556686,83.7229832780941,27.508582785868498,53.92759505418661,-2.443215725456267,38.60509356518358,46.380982467437626,85.33957335369416,92.14577362165303,98.17348547354985
252,50.807818288154024,58.52178812100401,92.7701455549274,60.152235968134036,-8.75926472742437,96.67061400184606,17.39773995218036,91.43404426664836,97.850596693269,120.07502311932369
253,88.09093372134855,29.38465511699156,73.53602103504628,64.96138693148215,-3.2138946538086515,69.71662542903503,33.74770457129719,26.528508908605243,1.0670127006162766,94.61367924863615
254,45.35376041250221,30.014863376204033,86.34294394534044,46.40448138980974,0.11863308639116887,8.322306620807229,1.8081092205685434,90.39530651898893,62.27412763774775,71.01186848786715
255,33.5594197348874,74.84522297831771,90.31831202258138,60.57123969766902,-6.761539867355726,86.29596233130185,40.032986841075825,32.06627547364322,41.283939775890644,105.7417372092196
256,64.54410099666802,54.424471591957015,65.74178816386578,57.73007214496193,3.1620443611298406,48.05599408362681,54.987692115621044,55.23380134555028,85.98544903351217,103.92303232122823
257,94.89238193286248,36.04197813602694,61.3957081404033,67.84130862609894,9.95498778020401,6.875390642248746,61.95825928270868,5.050747083228213,25.181470200913168,87.27458317605615
258,75.68238373399784,59.327563739314954,54.43419282567922,61.70867014714069,-0.9652104803711232,54.971725516331105,66.34903451287101,4.388108836874361,98.10294891150761,104.66495776559954
259,65.6048936071492,25.13671496601073,45.355727023289546,45.29733316866608,-2.9054288653957467,41.716427897570206,83.629131310246,72.03732127322029,61.370796954374725,95.61737017413817
260,27.77411950166148,66.5577121531519,54.76767686869694,52.053514047629776,-1.9859166633106682,87.7749404862625,21.546290727573002,44.4479977977791,79.35374022288309,98.6465692574005
261,69.20057813593358,41.51947235480782,81.91037245841251,59.732803527148995,-7.697076432095978,20.399460360938736,12.048182243846794,25.629237536921757,8.559955282276832,71.5737642821627
262,99.20430800834106,83.80472805097506,68.15387448121052,86.12989728106811,7.665472028524476,82.6464609492183,85.15371718979256,19.04134960249102,18.345788475886504,135.13732481771683
263,31.20672121892192,44.8289567138859,91.4018631963877,50.21600574818598,-1.703486889572961,55.768869118545275,15.661281489264988,66.9953490859218,75.84036730342032,92.28792233820357
264,61.46637218909894,56.4176119265441,55.47040115033502,53.38155374797106,-2.2545117715031733,5.461030321346905,97.47600813361953,0.04015440253398728,2.198652203932361,75.19968400176633
265,90.18984575423643,20.92964319264805,68.56716629750032,63.470686129224596,3.1938054586094857,97.18453013254846,84.2538229398637,80.58911691968542,81.68779858937827,136.3214322127144
266,79.26148942033635,25.795751023564712,70.5046042473591,54.04971875136796,-1.1593315813775291,51.26152441031999,50.08766058895991,7.924960612992882,1.3949018691911452,77.88032985186547
267,75.76125927962144,51.399484512534784,67.33577298450604,64.8708167471318,2.9646693761569214,29.08768542315825,98.14214249220252,19.148961490811946,65.71188390612733,105.32625590596845
268,76.19872671896874,58.39510677736988,76.2107018468413,70.57723647076678,-8.77107419738425,46.94068419892581,9.737672910800422,38.62363952990896,36.50939202318059,94.80352091874346
269,48.75929209758041,68.0016438495443,38.9946774699845,54.33722612001466,6.274466874444549,85.7857783517489,30.306576117510165,48.48587397161036,61.149485271919914,101.71057354401246
270,43.487347541159465,43.33300629674426,60.98910220366325,49.695083064318844,8.810079057588052,30.49031243850635,63.822441504061146,35.49951158139418,69.60314069891137,87.86914827338508
271,84.74889243828109,75.5985508901234,28.337984224667814,64.97626967824972,2.9753077231877185,19.26763964867003,35.00068684731787,32.071216498429386,34.24752191863042,87.15816313436824
272,84.80907157433447,88.80979177513636,50.760906211585,72.79707007051226,9.091318577176214,12.907124693088146,92.83725519807918,96.39160120731884,10.796244811083556,113.264405907815
273,89.3657854864083,82.38807911146799,59.01336548970115,81.5699198795515,-6.9713537126007346,29.785939839021125,6.562608817781756,64.15796812433942,6.964586774826564,102.07456296072647
274,93.05924420451771,23.16950602786857,72.17794076363779,63.73407597594632,-0.45167621039292527,78.00480870400435,54.941183206096454,2.343295536738821,58.89360225625479,106.50555773690824
275,60.90739190887503,58.44055578062631,96.04248420689628,72.18894937056578,2.0361346789089456,47.16263651952617,59.08662673951145,43.01759084443132,52.06553537341115,114.14158293066436
276,60.12130357497597,28.39441427345399,68.05208532386847,54.213471385673344,1.6347329484237338,22.748160369353997,65.27281237772242,87.50086997439702,74.22010091211325,97.6945662261628
277,83.86361431734201,39.363601269002196,79.48751329412478,70.6278461724976,-1.9707644182191348,16.61849996097492,25.566622333181442,30.145618641066797,50.97355100039371,91.24214525389017
278,71.99711446222122,98.93300746137172,60.50128475961622,78.40166618606806,-3.2383118126747723,33.27294765103791,36.45664275198644,9.455634477438824,42.244579003087914,103.02937702646292
279,76.15735018061628,31.39964343212106,70.72832251010651,57.471179859384165,-7.4635195489916235,93.99243728857088,84.36805296649777,75.83847715899178,39.808717823623084,115.53919513868364
280,83.66341355488808,59.911052276108485,25.674577290701876,63.768460067182374,-2.1651509887544362,34.30267125900244,19.494276897015983,60.60138319360813,2.6446902597667465,84.49073238634564
281,91.2004273454053,69.45245874544952,40.35132646734776,70.38930424619895,-6.746783697890297,98.81240759546354,82.68678471733621,57.03125078265039,33.55572016966571,128.31688963309378
282,47.03961254812286,76.19719764352831,48.948247456411096,54.55634802262118,4.687313529844367,48.523045576535615,56.26554229027424,5.357655960740793,97.60201575244942,99.40525988493467
283,50.04663621119552,64.77189467895313,57.799468400521086,60.688424917856814,-5.8233812901082,17.916391829015087,76.21875111940821,14.049900979551733,87.35555762270889,96.68230590182097
284,27.51855518726952,20.781667793534695,23.6518996401907,28.019579480416102,-8.828693894309323,89.11400917935094,71.36073662634715,62.25493962131138,32.93780670342177,79.06786214634226
285,66.26241127969392,46.11690465951935,31.201927804265416,50.109460655177394,1.0473227563446859,46.03553731348269,20.7511495384879,20.782384145883583,58.77954050663722,82.29201308275208
286,22.875381903739367,61.416931470776916,42.14514462330446,36.93936220519165,1.9045946543880312,70.96713435045244,56.88127364338729,50.40700797484243,84.7296745535494,91.65098317279032
287,57.24784145059681,27.02931993158667,97.72261527208406,55.66831327348439,7.438261225610109,98.37115832091517,86.77231528050923,54.488168602939346,44.12743367500687,119.47979556689066
288,63.411570776606126,48.050154496734464,46.50776056824406,56.84449912118656,1.5396322483536373,5.0175350319974,43.211623680192936,28.35071902709394,1.795786375015096,73.74374439046652
289,42.92330017026275,22.656248703309323,58.5632846489666,43.757568561967304,-3.0903829255310855,9.669455978756714,96.65907702233167,94.84251555414929,7.451046181864007,80.14083752181416
290,67.26666084552086,26.28627977240166,35.68781701907143,42.06354393829274,6.060237630526409,72.04567414627562,45.221510010171805,84.24641068355751,51.039272134870664,92.5554544382024
291,22.440019995123954,51.75386209612768,68.86240568606146,39.97519727346235,0.8055778637484217,28.1825003295472,14.278563666788468,72.23735076327985,96.94393756758784,76.89610926271659
292,22.987855099937153,30.617260323444828,42.45465724127794,34.29835199482842,-8.414394307376165,18.430139695009906,38.94346800776732,7.7993866409409085,69.32095422188678,57.79431030639462
293,85.80804485277267,65.40326786092464,36.55940627507414,65.24826265098999,1.317011206264933,3.9361879819729495,95.17024063905372,10.613001930901945,7.091619143856953,88.61222080791892
294,48.81525131290103,75.15719753098125,61.32581027567832,61.58018187259907,8.160370908433247,2.1846711986201806,31.97208493398542,49.27813458649557,18.936087579186278,80.88465047440175
295,30.16484101215078,84.04693592872663,20.440463932833666,51.273138083630634,-2.073747490035589,77.4485603119791,86.80981598670628,16.071334919098568,77.132314321685,108.12769677211111
296,61.77946080438435,36.012019539584806,20.613122611938024,38.13491909273515,-4.073483962003999,13.443342736955,88.12506816818897,97.8265463529474,84.14397599562447,88.68729084592182
297,81.59948424788887,33.398606580725584,37.52550472814862,55.19386225896761,-7.130610859639599,46.77206159711509,35.01865243319611,15.852023402740944,61.76945861885908,88.70061357540709
298,37.26568219974745,28.36542722675202,22.93770900006569,26.30965388502728,-6.971089561292853,60.5896815179483,8.325765805063213,48.746783546397396,64.44231696298166,63.544359531024455
299,69.83123806552001,70.91441996349093,28.64206033045531,58.66774658070866,-1.3445703131636222,42.835180056884624,72.45579091588182,36.41210568415054,2.8337450383384644,94.28799097028276
300,26.82779719950144,76.5180581189521,47.10885194710013,52.32779766014331,1.9135964832305916,2.7106652336233106,31.1512299013986,63.938642145409794,82.85302595815085,79.36368057276667
301,24.134537693488618,22.526891586051363,84.20685436638503,37.92466305166602,-8.387691896607965,78.35015025879089,78.29236142575724,12.90364088894249,78.82752081708297,87.76105585971139
302,62.50837052545184,94.89697969949519,65.76389146954406,79.63008751141957,8.791371780503315,1.0513224541653488,44.26548482604331,43.03164280423909,25.903514410334715,100.86746482509207
303,63.25080972880852,24.157702692117795,61.01341807651331,49.59946720235899,5.102672348903919,76.1889894377484,48.52667423426216,27.470503280714365,70.8676719965507,100.01196660064691
304,70.99439211985653,63.30370682408564,43.47910585664973,59.63545222689456,1.7324783656732539,89.33044937881228,77.79094067485369,88.77515246716881,21.48546064249981,118.90935708423032
305,78.08730669781292,76.72484155607332,94.54029755462531,78.92480487145468,6.568773418779816,43.28399210571723,38.23633310616279,4.058571213469508,4.033016105151299,103.57297034200103
306,98.06816635700277,89.67752989968685,51.76120329897533,82.05990817529695,-8.396264863757734,53.554247309779825,44.31273453229145,91.37274940064593,20.113654259037727,119.8661962823837
307,61.30402786409562,77.12695457059422,26.96742134366172,56.98323331885717,-0.46322244533751267,47.698339261765376,37.619046876962216,83.29941385530005,17.86288767542995,92.41272809118058
308,45.836517835299674,84.13824664558335,69.3653212894241,60.811460559669676,2.601862537233268,38.920861862343884,36.734051527728,29.757071644081545,33.77479967348472,91.27533919922605
309,83.61489558149628,47.15601540342448,29.107071478128113,55.923073487596845,6.5730581223657865,88.74245353703603,52.594657690145944,78.92906546771047,41.84494971754581,110.4838590423248
310,41.66658010096594,85.18600909972098,47.61785142413537,58.02858327871481,5.669391200985354,89.39335106699905,80.87994445011508,3.121356033874756,50.853889149770794,109.36087811451101
311,55.11771365645089,26.409187710774013,60.592955097424706,48.665917458095485,-4.458615005732007,33.581636464153455,36.176831192256586,96.68655502933936,47.675387550832816,85.32754056855369
312,26.276510507381275,91.58533248484221,89.93780197481406,66.61721591356688,8.817603391184086,61.5069754014698,52.42547205377367,52.65949425897893,27.067460596528935,108.37613701666041
313,22.028059473236603,63.8073900922989,59.48372642720949,48.10239848069317,-7.513083171382593,92.69075621458641,67.07273254426008,30.328102606544526,2.9170668574074465,94.05827493370519
314,97.01187317423401,85.3838215969995,76.18070128253314,82.81789896804527,7.502672372423042,96.20584989413516,26.9439446303655,36.25832125946771,60.51016222371507,132.29133294617776
315,86.87840964097647,56.18546276146401,99.42534711992563,76.44928659868975,9.418804992092372,50.895904042204755,27.752280490239258,6.640535346049736,39.57448298473544,106.41610759308291
316,75.67793648749584,71.48621561572199,30.519129591838528,64.53797534245922,-6.456929535547489,45.28248052843268,93.34131270234548,98.93495140420391,29.86721573875497,112.41951246811891
317,52.71623555314159,62.11221287488905,41.97852204156156,53.16029291965567,4.4413212840757055,27.869431592852578,72.35345733310886,3.9291945150692453,86.69410428305123,92.30367910007419
318,33.86354560566766,78.52716174042655,51.56608604781171,48.97458112005275,-9.194289624440032,95.887187319041,57.71866762233089,65.49071231478591,74.67433077981597,107.68970113342226
319,32.514963413686885,26.530398562447168,53.74625428310651,38.773134857426115,-1.891543497216901,14.281430447286736,64.7720054420612,44.273592770645834,85.77655483724422,76.03238347596455
320,40.019431853167625,24.828166719245104,52.88168602124366,40.64614833121713,0.32566598395348123,57.9829576047725,2.9299443103418366,94.89162181887151,49.4982794712461,81.70298047499658
321,63.938133176489636,39.768258720811716,92.6088802045244,63.13055550394668,1.612904518192682,28.255026751863888,61.81029655616969,24.599974030679515,13.093125212677748,88.20363416355211
322,77.16767381600499,32.76357440905507,77.1226115573485,57.279606716671125,8.71874496497119,27.90082903477966,50.95088732242019,53.20868239380113,69.62214361212725,98.31645569519266
323,72.8157901374185,89.74268532737614,68.6324171272563,80.35951069668897,3.4450137458838945,40.496858737618844,54.574967977943565,48.2356208582753,20.607377993717524,115.13636000018076
324,42.39471175567543,37.53711898864354,44.74981742902257,42.120466582864694,-0.3744409756152596,99.87929358156545,35.94238268308171,70.28664440501014,44.12296690917168,95.93163554646377
325,96.38922245305552,98.0692204655305,85.90323073770358,97.17532360016338,6.1935007253177865,5.4966306839822066,8.14738977129419,6.801023195242051,6.5000788948888495,101.7816673196694
326,79.03175333566148,46.951663341688544,96.40484091879911,74.66446365751376,9.010656419088178,57.85418182035315,19.33392336120522,19.378913002335484,82.53084024229824,115.62990277378067
327,64.34832420091206,34.569433255095944,85.69586260401812,62.29261769023131,-9.558677026354182,8.257215803527718,95.07447132126717,21.456482009284983,12.594064104750057,88.51093243216724
328,68.93765969874818,83.17588057139832,20.125208415317832,61.8980048473644,9.650425445120774,15.452082999051896,40.8699562270934,73.81507548416897,90.30975070493096,99.50457738628728
329,53.568004994223195,72.69662204007008,70.91210961467256,61.0022922973171,-8.277357218726394,43.95629417728987,46.66831558308642,18.913869632674007,86.42306022615571,96.69417635054587
330,39.81847916009259,59.85565731625112,24.090830515368058,44.61115408736383,6.287735585375227,51.04601313464413,5.270978985343899,57.349176389097664,46.4582764439246,79.66586441538267
331,48.47781429210093,64.42908407501051,40.60857762669775,53.2981874002882,-4.39330494897175,25.8792408364524,3.756622954398059,21.52438205009537,74.43682043039907,76.50286960367539
332,80.62768883714952,77.53614226178111,24.761976027821735,68.0017512054295,-7.3564068449225655,31.645713087441617,71.71814470467577,86.16249500839784,61.94450738181533,114.17856881843895
333,21.15147909038047,38.2763793065039,68.30363623595102,35.63204351292366,-1.202887205723302,8.696702025593305,53.80946641211113,94.21854544896385,80.30756423377449,74.58849302756757
334,29.2858112405533,99.70671328453935,74.92719307940854,62.293224414665126,2.879131588952271,30.32197838442505,50.87059842162667,51.84929749422405,43.180510078591205,97.69309264388372
335,23.68021136174022,97.98345297174265,29.159011045272408,54.96014101831741,-2.3809630995305,96.6558439380544,24.312453042266867,35.23088842091783,78.580848424435,104.7339150522674
336,23.25830418551761,72.02605490775495,50.707110643598355,49.688996537341566,-8.90869183434602,94.47073816724817,74.47507316299222,23.405777501749913,46.245681706514794,99.85879063611412
337,88.43684672088058,35.96339607433161,56.498920716443365,66.16894238048236,1.9892227931743314,33.4878290136985,16.82365791084919,4.978100152304377,94.09657878427939,95.63513127493235
338,76.29262875040189,74.41825939450331,49.52424174087333,71.53165593509445,8.048065522213495,57.08539362787616,18.993474366102003,26.85000761974954,48.637210082514756,108.2447482100528
339,57.93390632698602,25.775872718334067,29.682000038815445,40.5871710518182,-2.335692681054966,90.95953911109443,46.07121713482755,65.42357799453178,46.261927193372955,92.23856928245873
340,27.82673285208012,22.452200176464487,53.515823214998036,33.90924637662286,-5.673344447383459,0.6183822640896675,28.62798621119409,53.36169313092108,78.50718615635127,58.23183885497798
341,59.32927000934659,40.6146310808971,80.09424382467344,61.86166907762108,-1.1484530813436926,81.06835703375918,24.746298123314638,94.40412782809274,82.15776917608379,118.43003797318862
342,57.87774166244525,57.009836539145304,25.680613162660435,50.31276028946347,-9.032745779024383,94.83695527889189,64.52376445533316,39.62772624917006,55.44891143211708,104.37258395332078
343,33.856149592801216,89.46180043267044,26.414401126552278,52.78160351347709,6.409751689605496,9.132573433355706,65.09717452185446,69.38633423283946,17.97978134950754,84.98824489738215
344,54.70813193903784,78.17352558130465,48.38170334687874,57.904179725827454,6.526816219003734,16.144768603292103,82.45170697999292,48.93227474751214,46.77582309575795,96.46998586192203
345,51.88037875178988,79.41652169599848,95.33805692951401,72.12166052785494,1.7600092685925688,96.07463027713554,41.77085669729759,51.25762159242117,96.80725029096784,129.20973680985614
346,69.26800784417732,54.03946675584603,73.48581173783313,67.15644055625631,-2.937942221232211,53.75401436403463,7.308509102615024,26.777431460411748,75.29861930391851,102.45869325993546
347,70.8074920694115,47.674799403757035,74.29359653380519,61.29200273569451,5.9956672889156675,1.4196634471723701,27.366638492145768,45.49507768419997,81.11626038791321,88.8964783591923
348,23.62432078176356,49.683101038768214,48.9535992670292,36.099755298276946,1.093740495767344,25.763199876352914,98.00054631968169,47.07849970127073,3.282549881924013,73.38514995951653
349,49.9690091701177,99.01196509888463,67.49286329668308,69.65327535907163,6.518646171000324,44.99436742688596,59.62585752327021,70.66425217489339,46.78594626341599,114.90520236431
350,70.0687932571389,23.2087353129986,20.81049472221947,38.76820462288828,2.6291758516604133,69.29089110247676,70.97370848010203,94.06399991861139,64.66211336575553,100.22267658091941
351,60.250900686407014,89.36251968979589,70.88768371276338,70.24828946454616,5.688109464255946,73.31603781367996,0.7357829625414536,32.93212774825043,83.00326836280748,108.59248656024057
352,88.51918729506578,66.29403268579148,93.06295580609894,81.12483373825893,1.9712598643551988,99.54215129254561,51.820573218252086,4.2200468581298445,4.927365358277147,122.20438458836101
353,72.69549052951561,55.08923353516724,69.00587746758553,69.6892824548465,-1.7171786356866754,28.7511199383759,3.7528657531803122,49.62951255006397,85.24388856418732,101.21129168862265
354,33.034754166514375,78.02061283321092,89.89588747730761,63.06568449494366,9.15891719852275,53.82201018684752,56.9230212091448,54.446133214916856,54.84009367419117,107.03154053349897
355,25.645499792034386,58.93351531397623,77.9178444372875,47.243595194180536,0.8222764975768939,53.332354785960504,92.07708496360753,16.844055113191526,19.731397057605992,84.77894433930533
356,71.39354225650524,89.87385904653284,29.644673312295218,63.19415259077113,2.101790370810768,40.56452594472375,96.84191305004079,76.04646062760668,31.72552164497,113.04676203891637
357,22.120904843329747,92.05614912090068,92.19626458286734,66.07864172674323,-5.590247211705015,16.91618938424202,54.055267538892416,98.49291084414916,28.192955175156076,101.86229944420887
358,66.86204650187706,53.73767414987643,25.31550754846199,50.70986908468695,2.5130157885455304,97.74565631838425,45.8204805252216,94.57747170084609,53.08590342884758,109.8256848215491
359,95.2184193139966,42.14622377880413,62.7173978038211,71.73620496498896,1.4321529896588778,85.3317186666586,94.5017094248494,19.71060388236522,5.168567991113182,122.38044472560622
360,66.03793423007032,67.38802628746897,31.370969903476613,59.43883305491912,-6.303232041059501,49.83330282942372,67.3609831996695,87.53632399007607,15.853615849992353,103.22947188506153
361,51.05359409652175,92.98906764933528,20.936528858472325,61.16415803590781,-8.808258052937125,60.32454226840298,6.489927953840946,70.44936364116847,81.26930433757823,101.67615099272096
362,71.46305747538825,36.85297512045332,53.76274081021112,52.64390987905123,2.087186394295422,22.72610535596623,46.57255776674975,45.384656380691155,13.260399074681107,79.97194979304427
363,56.660231239321334,69.83732668507862,43.6032566123325,59.93156021319976,5.273845387006411,54.37870703917469,24.02450184643039,54.0610994324729,23.339626945812697,93.23044622429616
364,63.6493431452748,70.52481760740164,58.88003950380824,62.50405314358974,0.4680274184401654,69.49701331214759,46.98043214486815,84.9600174982458,45.33706056041573,110.55137449603528
365,95.317184702122,78.64904179322248,66.17599093876407,86.58872103767061,-5.4645474936070855,51.51670283865888,45.54655720063617,48.01349396383732,51.71208881133305,123.72808730661332
366,50.88821102406194,30.525414810180784,23.499125784715787,38.27770385470074,3.330439533860698,99.02851705849413,58.2144802814742,37.320736910512686,76.36104796141586,97.37849477586512
367,96.89524510591313,77.26599717456708,29.84026360989965,71.50638095769207,-8.397885467807955,61.13416562477262,35.677049034925126,49.32474930259858,44.73324266661878,109.59914690996897
368,92.4280513564851,92.72260165325127,64.69139171603402,83.29209767316321,-1.1633259039609083,37.09737125921691,16.427044945592804,57.91298040350491,78.98646210355388,119.84245419396089
369,35.663290783143715,34.37464870961936,47.45338825381266,35.06905627579387,-6.732664832031596,77.21520276158381,50.37194345899563,18.907765377834885,61.834630704545745,80.82094858393292
370,25.548904070013236,39.00346599391021,78.33387900395584,45.400654065800104,-6.310818978802333,17.046251158164203,83.0202884345762,90.09077302669907,11.309973942382246,81.55473469299378
371,28.062240110194132,97.71160752333117,72.18333188735517,60.656947779061625,-5.954121016835927,38.451581370626656,66.40122280676023,67.41869488296139,15.633143839283859,98.42433125676412
372,21.45774605212398,34.47815621675918,87.64834903919254,43.51557301578833,-2.265858859120442,34.69589503775858,33.836786592521584,63.326891733748894,43.70337254497708,74.44370746536705
373,27.555436860474273,88.35080746956633,75.39942613353801,58.441164161176005,-8.976995887592047,43.180709510777724,93.55230227588572,9.949622618063813,39.68893930890396,93.056609743673
374,74.64054187330855,59.38222851584278,54.394486191211854,65.85830772561005,-2.0441311814180363,78.17798259287262,91.22075712491822,60.41739381725918,74.35442696372945,129.60460374512837
375,25.695091876818317,39.778485952254165,73.8373297915546,45.80923656731033,0.2341489422940164,48.41730321634075,20.934839938409876,12.096066223849233,58.07371397973519,72.5470193014676
376,45.5180504235009,89.65999210180091,42.03049394043348,62.87609332158558,-0.33411430067349634,79.40144502659628,3.9417585120362975,7.869767519539906,38.81330810022493,92.90064759326572
377,87.59002487755636,55.62442040021324,44.505079902257016,68.23934037596925,-2.3443179919391888,57.64889031398659,74.13087083507622,52.73108956423933,17.076028345038562,111.53429942293063
378,21.86175485886607,61.18538831437522,83.11881279366347,47.81651510891614,6.782932161415051,34.206943465755536,82.76102613491533,40.2785534046495,22.683710232549515,84.88841697925258
379,85.15747860711487,48.73866955198125,55.71356131212657,60.93376558391621,-7.093466151589918,80.99787436834724,96.78645659513553,58.88102701562232,57.550101846905896,122.8942791320018
380,42.548381981872,67.4360681147942,83.8704272414682,63.579071728167676,0.1139348756274785,23.828967055309157,88.98363940883107,8.92221680572386,42.34388048997925,95.02507006398123
381,29.4531862097325,33.08190980680182,85.79378989346228,43.49186252758271,-8.759171660868914,22.43829797997955,60.053476820641485,43.09830628472584,51.492750886067206,71.7420996091662
382,75.73897322913206,51.286522932140855,88.6049870129027,69.72058133516128,-8.576886422441806,50.45029240548358,53.00523392123808,17.4786715045158,17.067743530223368,97.72723465514096
383,70.31542774239071,97.552985786823,93.33081886729659,80.91391176710238,1.4773169935419261,26.084924596208893,2.784105126258629,98.71000859241165,66.29062523445658,114.8102189390644
384,90.19776108216423,40.6506746160902,54.4788176410637,61.52230945151368,1.3203684977564194,0.9087034951216322,24.665644684477783,56.11502124351744,85.2538740855967,87.4530876882839
385,78.80568350431086,72.53893316330337,45.509345465691105,63.62500041404794,7.560670256889139,64.82975272988016,45.96147517329264,68.74368609408673,25.79395067869006,108.16823736951739
386,84.27847443078788,46.01520513797559,66.5758997275291,70.25254422850136,1.157473513201463,51.1093821472398,62.85039000835678,32.541828068260784,49.15142258318266,112.90050788771158
387,42.562765805704515,81.87785005492805,49.69379387501021,55.539769142444484,9.195820408097003,44.55178144931612,55.725183331841066,9.473891477934416,97.55273290209018,100.41840830761285
388,34.195163502377824,30.469892857467986,68.08593334401863,41.937382932799665,-9.026103032001405,96.69685146183153,74.26359896816905,97.58708627835367,33.32417405507277,102.22647099652127
389,80.04918013126867,97.58568360628358,76.44686901150597,80.67617177419451,-8.039846304385179,57.11991839629137,27.976693088704085,28.62590353831832,59.50463449237612,114.79194019416927
390,84.54677914138112,56.30316331069114,75.07240147937095,73.96139309819367,-9.118682768592372,86.34315777893845,56.49526076524732,42.38081851735742,9.019570020024437,117.34457840326218
391,99.24041136005387,38.88403706771712,49.96423096160971,64.02690871566591,-6.2944629933292,13.945023620516018,8.814224339079214,64.9863921702575,60.601500247944315,90.24722667503048
392,53.00941415291412,25.87973978640101,33.34881613590022,42.57807048995772,0.8254022188335615,56.92064631294277,41.366552358320696,2.4697297686111286,8.963177330461791,72.79929527911864
393,49.761446863422655,33.58063240700326,54.4423470769766,49.14956874640471,2.911443628548561,86.7979626730903,75.0160832954601,81.0259130517287,95.92354353238221,115.72932491379932
394,82.11303685935974,61.58191588448141,31.4075315265527,60.503674368568035,-9.088296841026624,58.3105757279898,69.3400853429044,53.65781900286203,71.56626520723114,110.1926966469294
395,47.264283220241424,46.9602541145029,91.20776281470467,62.15335188875343,8.919417796911986,71.80141781270015,99.0642737172179,27.821718706882216,78.81597881357064,120.55435653685656
396,94.46058604828518,86.31066927060876,47.67019685902859,84.87209461377206,6.843307533007621,37.20435678122074,27.7891125987756,6.160798529246925,70.41043607716368,111.49422004677379
397,88.67302014744095,54.47100189294447,32.3567797778659,65.87741030721291,-4.067750356858138,9.244951703706661,49.81892991739792,16.249841547444145,58.97290360764658,86.1400586383119
398,54.319522190001464,39.89714180701039,22.035820792460072,44.64947718412153,-8.45624939547064,45.79002951270714,32.95304137739967,89.50338588534369,44.99127810855054,83.22344007877714
399,80.06968542331978,69.37159892832241,71.66579090291874,71.71446888106135,-6.602258535618855,39.44793908388575,44.060311405917474,68.60242239358911,85.83733797610624,114.13643471376712
400,80.36342992677459,76.54217735083566,70.95218539637946,77.44020438117474,-7.4611117249005465,86.70601823789474,85.6950129869388,24.990172163688985,95.6835667543063,134.33526912209075
401,28.24990950687461,33.36335263207599,47.248333326503335,30.46177969527595,-7.534324414021063,24.399530235247223,68.42090751884867,6.560076494502953,49.90361729040813,59.55007395519812
402,92.20423253436533,33.40953730306541,25.736951107812082,50.95844821498875,0.3712337733146782,96.6734227535108,88.24411913475817,69.06153123866363,93.1535049155262,120.77982137735476
403,60.42018979582857,22.933714154683436,52.770311591618565,50.37637989070818,-5.083051150131994,95.81381198044961,20.351110833188645,57.24077259677651,58.33329099885175,99.86960357001432
404,86.11659728861933,78.91216120525124,44.897399605071485,71.55663773281265,-2.837205669417111,24.76316430714387,87.3361117841438,40.4519524458235,53.83841868964332,108.83443835721368
405,45.603968082448944,73.10436220974441,74.16965117880075,64.85236592157877,9.790106667686448,34.80519554773205,5.976227417838443,36.361144919006385,45.44827329553567,88.72141002440051
406,91.64185827969604,57.97047005998511,68.46233995621523,77.12864335219518,3.6862849785068956,89.55557408738851,88.85992804371524,21.68142759291083,20.928776153011984,128.33913117633784
407,51.13613429873305,87.53363591753578,49.167498255803196,66.96333356465384,8.979613340940027,96.66222208961075,32.90737794607279,66.96112565375176,0.37196608180591895,112.83300239801628
408,20.86701211842387,84.45361223600426,37.43140434039921,52.23970318909241,-7.148868899337688,44.3439102836044,31.458763341406648,97.06680277938705,24.150622685606127,88.7962748438515
409,92.4305581135411,66.82834915174017,99.04287729244734,82.537829624206,-2.3572105033486146,32.099704564089784,51.20885766986639,17.571524583682585,50.97231716035652,110.41261787006123
410,27.302934142890685,89.4617024410607,56.32012969568919,51.716310204046806,1.0946360656470855,52.6094013251542,94.06901877232318,59.71166200155034,37.99599522597526,101.23844601318372
411,45.54509100723319,36.46729680294146,75.06193886241897,48.85899017947339,-8.46483876222524,68.77692063657348,4.778136468140537,42.41850557459762,44.84852280026338,79.78905125707085
